CodigoEmpresa;EjercicioPedido;SeriePedido;NumeroPedido;LineaPedido;CodigoArticulo;CodigoFamilia;ImporteNetoPendiente;FechaEntrega;CodigoComisionistaLinea;PrecioVenta;PrecioCoste;MargenVenta;DescripcionArticulo;CodigoProveedor;%Descuento;ImporteCoste;ImporteNeto;FechaPedido;RazonSocial;CodigoPostal;CodigoMunicipio;Municipio;Provincia;CodigoProvincia;CodigoNacion;Nacion;FormadePago;Expr1;BaseImponiblePendiente;UnidadesPendientes;FechaTope;CodigoComisionista;ImporteFactura;CodigoCliente;CodigoTipoClienteLc;BaseImponible;NombreComercial
2;2024;NAC;8778;5;990052081;M;2872.0;2026-04-15 00:00:00.000;61;14.36;8.6100038125;40.041756;SUBMODULO COMPLETO VENTANA STANDAR LOGYTEL;;0.0;1722.0;2872.0;2024-12-17;LOGISTICA Y TELECOMUNICACION, S.L.;28805;;ALCALA DE HENARES;MADRID;;108;ESPAÑA;Transferencia a 60 días;2026-04-15 00:00:00.000;2872.0;200.0;2024-12-17;61;6950.24;2081;B0;5744.0;JUAN CARLOS BENITO RAMOS
2;2024;NAC;8778;10;990042081;M;2872.0;2026-04-15 00:00:00.000;61;14.36;10.0053662913;30.324747;SUBMODULO COMPLETO VENTANA GRANDE LOGYTEL;;0.0;2001.07;2872.0;2024-12-17;LOGISTICA Y TELECOMUNICACION, S.L.;28805;;ALCALA DE HENARES;MADRID;;108;ESPAÑA;Transferencia a 60 días;2026-04-15 00:00:00.000;2872.0;200.0;2024-12-17;61;6950.24;2081;B0;5744.0;JUAN CARLOS BENITO RAMOS
2;2024;NAC;8779;5;990052081;M;2872.0;2026-05-15 00:00:00.000;61;14.36;8.6100038125;40.041756;SUBMODULO COMPLETO VENTANA STANDAR LOGYTEL;;0.0;1722.0;2872.0;2024-12-17;LOGISTICA Y TELECOMUNICACION, S.L.;28805;;ALCALA DE HENARES;MADRID;;108;ESPAÑA;Transferencia a 60 días;2026-05-15 00:00:00.000;2872.0;200.0;2024-12-17;61;6950.24;2081;B0;5744.0;JUAN CARLOS BENITO RAMOS
2;2024;NAC;8779;10;990042081;M;2872.0;2026-05-15 00:00:00.000;61;14.36;10.0053662913;30.324747;SUBMODULO COMPLETO VENTANA GRANDE LOGYTEL;;0.0;2001.07;2872.0;2024-12-17;LOGISTICA Y TELECOMUNICACION, S.L.;28805;;ALCALA DE HENARES;MADRID;;108;ESPAÑA;Transferencia a 60 días;2026-05-15 00:00:00.000;2872.0;200.0;2024-12-17;61;6950.24;2081;B0;5744.0;JUAN CARLOS BENITO RAMOS
2;2024;NAC;8780;5;990052081;M;2872.0;2026-06-15 00:00:00.000;61;14.36;8.6100038125;40.041756;SUBMODULO COMPLETO VENTANA STANDAR LOGYTEL;;0.0;1722.0;2872.0;2024-12-17;LOGISTICA Y TELECOMUNICACION, S.L.;28805;;ALCALA DE HENARES;MADRID;;108;ESPAÑA;Transferencia a 60 días;2026-06-15 00:00:00.000;2872.0;200.0;2024-12-17;61;6950.24;2081;B0;5744.0;JUAN CARLOS BENITO RAMOS
2;2024;NAC;8780;10;990042081;M;2872.0;2026-06-15 00:00:00.000;61;14.36;10.0053662913;30.324747;SUBMODULO COMPLETO VENTANA GRANDE LOGYTEL;;0.0;2001.07;2872.0;2024-12-17;LOGISTICA Y TELECOMUNICACION, S.L.;28805;;ALCALA DE HENARES;MADRID;;108;ESPAÑA;Transferencia a 60 días;2026-06-15 00:00:00.000;2872.0;200.0;2024-12-17;61;6950.24;2081;B0;5744.0;JUAN CARLOS BENITO RAMOS
2;2024;NAC;8781;5;990052081;M;2872.0;2026-07-15 00:00:00.000;61;14.36;8.6100038125;40.041756;SUBMODULO COMPLETO VENTANA STANDAR LOGYTEL;;0.0;1722.0;2872.0;2024-12-17;LOGISTICA Y TELECOMUNICACION, S.L.;28805;;ALCALA DE HENARES;MADRID;;108;ESPAÑA;Transferencia a 60 días;2026-07-15 00:00:00.000;2872.0;200.0;2024-12-17;61;6950.24;2081;B0;5744.0;JUAN CARLOS BENITO RAMOS
2;2024;NAC;8781;10;990042081;M;2872.0;2026-07-15 00:00:00.000;61;14.36;10.0053662913;30.324747;SUBMODULO COMPLETO VENTANA GRANDE LOGYTEL;;0.0;2001.07;2872.0;2024-12-17;LOGISTICA Y TELECOMUNICACION, S.L.;28805;;ALCALA DE HENARES;MADRID;;108;ESPAÑA;Transferencia a 60 días;2026-07-15 00:00:00.000;2872.0;200.0;2024-12-17;61;6950.24;2081;B0;5744.0;JUAN CARLOS BENITO RAMOS
2;2024;NAC;8782;5;990052081;M;2872.0;2026-09-15 00:00:00.000;61;14.36;8.6100038125;40.041756;SUBMODULO COMPLETO VENTANA STANDAR LOGYTEL;;0.0;1722.0;2872.0;2024-12-17;LOGISTICA Y TELECOMUNICACION, S.L.;28805;;ALCALA DE HENARES;MADRID;;108;ESPAÑA;Transferencia a 60 días;2026-09-15 00:00:00.000;2872.0;200.0;2024-12-17;61;6950.24;2081;B0;5744.0;JUAN CARLOS BENITO RAMOS
2;2024;NAC;8782;10;990042081;M;2872.0;2026-09-15 00:00:00.000;61;14.36;10.0053662913;30.324747;SUBMODULO COMPLETO VENTANA GRANDE LOGYTEL;;0.0;2001.07;2872.0;2024-12-17;LOGISTICA Y TELECOMUNICACION, S.L.;28805;;ALCALA DE HENARES;MADRID;;108;ESPAÑA;Transferencia a 60 días;2026-09-15 00:00:00.000;2872.0;200.0;2024-12-17;61;6950.24;2081;B0;5744.0;JUAN CARLOS BENITO RAMOS
2;2024;NAC;8783;5;990052081;M;2872.0;2026-10-15 00:00:00.000;61;14.36;8.6100038125;40.041756;SUBMODULO COMPLETO VENTANA STANDAR LOGYTEL;;0.0;1722.0;2872.0;2024-12-17;LOGISTICA Y TELECOMUNICACION, S.L.;28805;;ALCALA DE HENARES;MADRID;;108;ESPAÑA;Transferencia a 60 días;2026-10-15 00:00:00.000;2872.0;200.0;2024-12-17;61;6950.24;2081;B0;5744.0;JUAN CARLOS BENITO RAMOS
2;2024;NAC;8783;10;990042081;M;2872.0;2026-10-15 00:00:00.000;61;14.36;10.0053662913;30.324747;SUBMODULO COMPLETO VENTANA GRANDE LOGYTEL;;0.0;2001.07;2872.0;2024-12-17;LOGISTICA Y TELECOMUNICACION, S.L.;28805;;ALCALA DE HENARES;MADRID;;108;ESPAÑA;Transferencia a 60 días;2026-10-15 00:00:00.000;2872.0;200.0;2024-12-17;61;6950.24;2081;B0;5744.0;JUAN CARLOS BENITO RAMOS
2;2025;AUTO;34;5;53413641;C;393.3;2026-07-31 00:00:00.000;56;0.95;0.5561954319;41.453112;M. RECTO CABLE PLANO EXP. 2,54 MM 64 VIAS;10218;0.0;647.41;1105.8;2025-10-20;SEDECAL, S.A.;28110;28009;ALGETE;MADRID;28;108;ESPAÑA;Transferencia a 60 días;2026-07-31 00:00:00.000;393.3;414.0;2025-10-20;61;1359.8;2781;C0;1123.8;JUAN CARLOS BENITO RAMOS
2;2025;AUTO;40;5;96015000G;C;486.0;2026-03-20 00:00:00.000;56;3.24;1.8470241865;42.993081;CABLE GRIS UTP CAT-6 FLEXIBLE 5 METROS;;0.0;277.05;486.0;2025-12-09;SEDECAL, S.A.;28110;28009;ALGETE;MADRID;28;108;ESPAÑA;Transferencia a 60 días;2026-03-20 00:00:00.000;486.0;150.0;2025-12-09;61;588.06;2781;C0;486.0;JUAN CARLOS BENITO RAMOS
2;2025;AUTO;41;5;54463400;C;316.48;2026-12-31 00:00:00.000;56;0.32;0.131288032;58.97249;MACHO RECTO PCB BP. 2,54 MM 40 VIAS;;0.0;248.0;604.48;2025-12-15;SEDECAL, S.A.;28110;28009;ALGETE;MADRID;28;108;ESPAÑA;Transferencia a 60 días;2026-12-31 00:00:00.000;316.48;989.0;2025-12-15;61;731.42;2781;C0;604.48;JUAN CARLOS BENITO RAMOS
2;2025;AUTO;42;5;54463400;C;642.26;2026-12-31 00:00:00.000;56;0.34;0.131288032;61.385873;MACHO RECTO PCB BP. 2,54 MM 40 VIAS;;0.0;248.0;642.26;2025-12-16;SEDECAL, S.A.;28110;28009;ALGETE;MADRID;28;108;ESPAÑA;Transferencia a 60 días;2026-12-31 00:00:00.000;642.26;1889.0;2025-12-16;61;777.13;2781;C0;642.26;JUAN CARLOS BENITO RAMOS
2;2025;CEE;226;5;00010628;C;190.0;2026-03-10 00:00:00.000;56;0.95;1.3683734151;-44.039307;LAT ENG 1,27 120mm;;0.0;273.67;190.0;2025-11-11;LEXEL FABRIKA LTD.;LV-1073;;RIGA;.;;108;LETONIA;Transferencia a 30 días;2026-03-10 00:00:00.000;190.0;200.0;2025-11-11;61;190.0;4174;A0;190.0;JUAN CARLOS BENITO RAMOS
2;2025;CEE;244;5;00010628;C;193.8;2026-04-02 00:00:00.000;56;0.95;0.8808898638;7.274751;LAT ENG 1,27 120mm;;0.0;179.7;193.8;2025-12-09;LEXEL FABRIKA LTD.;LV-1073;;RIGA;.;;108;LETONIA;Transferencia a 30 días;2026-04-02 00:00:00.000;193.8;204.0;2025-12-09;61;193.8;4174;A0;193.8;JUAN CARLOS BENITO RAMOS
2;2025;DEVO;124;10;70044060S;M;409.28;2025-12-11 00:00:00.000;61;102.32;51.1575749462;50.00237;PROTECCION BACKPLANE SERIGRAFIA LOGYTEL;;0.0;204.63;409.28;2025-12-11;LOGISTICA Y TELECOMUNICACION, S.L.;28805;28005;ALCALÁ DE HENARES;MADRID;28;108;ESPAÑA;Transferencia a 60 días;2025-12-11 00:00:00.000;409.28;4.0;2025-12-11;61;0.0;2081;B0;0.0;JUAN CARLOS BENITO RAMOS
2;2025;NAC;1758;5;13100170;M;3281.28;2026-07-29 00:00:00.000;61;273.44;176.4128385361;35.483895;FUENTE ALIMENTACION MAX50-105 3U 6HP;;0.0;2116.95;3281.28;2025-02-19;INDRA SISTEMAS, S.A.;28037;28079;MADRID;MADRID;28;108;ESPAÑA;Confirming a 60 días f.ent.;2026-07-29 00:00:00.000;3281.28;12.0;2025-02-19;61;3970.35;1500;C0;3281.28;JUAN CARLOS BENITO RAMOS
2;2025;NAC;3107;5;308483816;M;83.44;2026-09-26 00:00:00.000;61;41.72;24.5445546098;41.168373;FRONTAL STU REV       EX/S;;0.0;49.09;83.44;2025-03-27;INDRA SISTEMAS, S.A.;28037;28079;MADRID;MADRID;28;108;ESPAÑA;Confirming a 60 días f.ent.;2026-09-26 00:00:00.000;83.44;2.0;2025-03-27;61;100.96;1500;C0;83.44;JUAN CARLOS BENITO RAMOS
2;2025;NAC;3108;5;308483816;M;250.32;2026-09-26 00:00:00.000;61;41.72;24.5445546098;41.168373;FRONTAL STU REV       EX/S;;0.0;147.27;250.32;2025-03-27;INDRA SISTEMAS, S.A.;28037;28079;MADRID;MADRID;28;108;ESPAÑA;Confirming a 60 días f.ent.;2026-09-26 00:00:00.000;250.32;6.0;2025-03-27;61;302.89;1500;C0;250.32;JUAN CARLOS BENITO RAMOS
2;2025;NAC;3109;5;308483816;M;166.88;2026-09-26 00:00:00.000;61;41.72;24.5445546098;41.168373;FRONTAL STU REV       EX/S;;0.0;98.18;166.88;2025-03-27;INDRA SISTEMAS, S.A.;28037;28079;MADRID;MADRID;28;108;ESPAÑA;Confirming a 60 días f.ent.;2026-09-26 00:00:00.000;166.88;4.0;2025-03-27;61;201.92;1500;C0;166.88;JUAN CARLOS BENITO RAMOS
2;2025;NAC;3451;5;39332000;C;3600.0;2026-12-31 00:00:00.000;54;0.012;0.0063577746;47.018545;TERMINAL ENGASTE 3,96 MM CADENA;;0.0;1907.33;3600.0;2025-04-07;LACUS ELECTRONICS, S.A.U.;08755;08054;CASTELLBISBAL;BARCELONA;08;108;ESPAÑA;Transferencia a 60 días;2026-12-31 00:00:00.000;3600.0;300000.0;2025-04-07;61;4356.0;16814;B0;3600.0;JUAN CARLOS BENITO RAMOS
2;2025;NAC;3487;5;39302021;C;270.0;2026-12-31 00:00:00.000;54;0.027;0.0118078596;56.267187;HEMBRA ENGASTE POL. 3,96 MM 2 VIAS;;0.0;118.08;270.0;2025-04-08;LACUS ELECTRONICS, S.A.U.;08755;08054;CASTELLBISBAL;BARCELONA;08;108;ESPAÑA;Transferencia a 60 días;2026-12-31 00:00:00.000;270.0;10000.0;2025-04-08;61;326.7;16814;B0;270.0;JUAN CARLOS BENITO RAMOS
2;2025;NAC;3538;5;990062081;M;250.98;2026-01-25 00:00:00.000;61;125.49;86.6226904714;30.972436;CHASIS EUROPAC-PRO ESPECIAL LOGYTEL;;0.0;25986.81;37647.0;2025-04-08;LOGISTICA Y TELECOMUNICACION, S.L.;28805;28005;ALCALÁ DE HENARES;MADRID;28;108;ESPAÑA;Transferencia a 60 días;2026-01-25 00:00:00.000;250.98;2.0;2025-04-08;61;45552.87;2081;B0;37647.0;JUAN CARLOS BENITO RAMOS
2;2025;NAC;3553;5;50812031;C;820.0;2026-12-31 00:00:00.000;54;0.082;0.0253465744;69.089543;HEMBRA ENGASTE RAMPA 5,08 MM 3 VIAS;;0.0;253.47;820.0;2025-04-09;LACUS ELECTRONICS, S.A.U.;08755;08054;CASTELLBISBAL;BARCELONA;08;108;ESPAÑA;Transferencia a 60 días;2026-12-31 00:00:00.000;820.0;10000.0;2025-04-09;61;992.2;16814;B0;820.0;JUAN CARLOS BENITO RAMOS
2;2025;NAC;3581;5;50812041;C;820.0;2026-12-31 00:00:00.000;54;0.082;0.0337954326;58.786058;HEMBRA ENGASTE RAMPA 5,08 MM 4 VIAS;;0.0;337.95;820.0;2025-04-09;LACUS ELECTRONICS, S.A.U.;08755;08054;CASTELLBISBAL;BARCELONA;08;108;ESPAÑA;Transferencia a 60 días;2026-12-31 00:00:00.000;820.0;10000.0;2025-04-09;61;992.2;16814;B0;820.0;JUAN CARLOS BENITO RAMOS
2;2025;NAC;3657;5;50812051;C;970.0;2026-12-31 00:00:00.000;54;0.097;0.0422442908;56.449185;HEMBRA ENGASTE RAMPA 5,08 MM 5 VIAS;;0.0;422.44;970.0;2025-04-11;LACUS ELECTRONICS, S.A.U.;08755;08054;CASTELLBISBAL;BARCELONA;08;108;ESPAÑA;Transferencia a 60 días;2026-12-31 00:00:00.000;970.0;10000.0;2025-04-11;61;1173.7;16814;B0;970.0;JUAN CARLOS BENITO RAMOS
2;2025;NAC;3663;5;64560010;M;45.49;2026-03-20 00:00:00.000;61;6.69;3.3833509389;49.426742;DIVISION 6U PRO.;;15.0;27.07;45.49;2025-04-11;INDRA SISTEMAS, S.A.;28037;28079;MADRID;MADRID;28;108;ESPAÑA;Confirming a 60 días f.ent.;2026-03-20 00:00:00.000;45.49;8.0;2025-04-11;61;55.04;1500;C0;45.49;JUAN CARLOS BENITO RAMOS
2;2025;NAC;3667;5;64560010;M;90.98;2026-03-20 00:00:00.000;61;6.69;3.3833509389;49.426742;DIVISION 6U PRO.;;15.0;54.13;90.98;2025-04-11;INDRA SISTEMAS, S.A.;28037;28079;MADRID;MADRID;28;108;ESPAÑA;Confirming a 60 días f.ent.;2026-03-20 00:00:00.000;90.98;16.0;2025-04-11;61;110.09;1500;C0;90.98;JUAN CARLOS BENITO RAMOS
2;2025;NAC;3698;5;BCEC350VM02P;C;190.0;2026-12-31 00:00:00.000;54;0.95;0.1997385298;78.974892;BORNA HEMBRA CABLE RET. 3,50 MM 2 VIAS;;0.0;39.95;190.0;2025-04-11;MONOLITIC, S.A.;08918;08015;BADALONA;BARCELONA;08;108;ESPAÑA;Recibo domiciliado a 30días;2026-12-31 00:00:00.000;190.0;200.0;2025-04-11;61;229.9;20106;A0;190.0;JUAN CARLOS BENITO RAMOS
2;2025;NAC;3746;5;39302051;C;610.0;2026-12-31 00:00:00.000;54;0.061;0.0271768912;55.447719;HEMBRA ENGASTE POL. 3,96 MM 5 VIAS;;0.0;271.77;610.0;2025-04-14;LACUS ELECTRONICS, S.A.U.;08755;08054;CASTELLBISBAL;BARCELONA;08;108;ESPAÑA;Transferencia a 60 días;2026-12-31 00:00:00.000;610.0;10000.0;2025-04-14;61;738.1;16814;B0;610.0;JUAN CARLOS BENITO RAMOS
2;2025;NAC;3756;5;50812061;C;1060.0;2026-12-31 00:00:00.000;54;0.106;0.0603019971;43.111323;HEMBRA ENGASTE RAMPA 5,08 MM 6 VIAS;;0.0;603.02;1060.0;2025-04-14;LACUS ELECTRONICS, S.A.U.;08755;08054;CASTELLBISBAL;BARCELONA;08;108;ESPAÑA;Transferencia a 60 días;2026-12-31 00:00:00.000;1060.0;10000.0;2025-04-14;61;1282.6;16814;B0;1060.0;JUAN CARLOS BENITO RAMOS
2;2025;NAC;3822;5;39302031;C;350.0;2026-12-31 00:00:00.000;54;0.035;0.0175629031;49.820277;HEMBRA ENGASTE POL. 3,96 MM 3 VIAS;;0.0;175.63;350.0;2025-04-16;LACUS ELECTRONICS, S.A.U.;08755;08054;CASTELLBISBAL;BARCELONA;08;108;ESPAÑA;Transferencia a 60 días;2026-12-31 00:00:00.000;350.0;10000.0;2025-04-16;61;423.5;16814;B0;350.0;JUAN CARLOS BENITO RAMOS
2;2025;NAC;3826;5;39302091;C;515.0;2026-12-31 00:00:00.000;54;0.103;0.053147056;48.400917;HEMBRA ENGASTE POL. 3,96 MM 9 VIAS;;0.0;265.74;515.0;2025-04-16;LACUS ELECTRONICS, S.A.U.;08755;08054;CASTELLBISBAL;BARCELONA;08;108;ESPAÑA;Transferencia a 60 días;2026-12-31 00:00:00.000;515.0;5000.0;2025-04-16;61;623.15;16814;B0;515.0;JUAN CARLOS BENITO RAMOS
2;2025;NAC;4362;5;25563401;C;38.2;2026-12-31 00:00:00.000;54;0.191;0.0610880121;68.016748;REGLETA RECTA PCB 2.54 MM 40 VIAS;;0.0;12.22;38.2;2025-05-09;APEL ELECTRONICA , S.L.;08830;08200;SANT BOI DE LLOBREGAT;BARCELONA;08;108;ESPAÑA;Recibo negociable a 30 días;2026-12-31 00:00:00.000;38.2;200.0;2025-05-09;61;627.02;16439;A0;518.2;JUAN CARLOS BENITO RAMOS
2;2025;NAC;4362;10;13743056;C;372.0;2026-12-31 00:00:00.000;54;0.31;0.0402396511;87.019467;REGLETA ACODADA S/F 1.27 MM 5 VIAS;;0.0;48.29;372.0;2025-05-09;APEL ELECTRONICA , S.L.;08830;08200;SANT BOI DE LLOBREGAT;BARCELONA;08;108;ESPAÑA;Recibo negociable a 30 días;2026-12-31 00:00:00.000;372.0;1200.0;2025-05-09;61;627.02;16439;A0;518.2;JUAN CARLOS BENITO RAMOS
2;2025;NAC;4362;15;25423041;C;108.0;2026-12-31 00:00:00.000;54;0.09;0.0191544144;78.717317;REGLETA ACODADA PCB S/F 2,54 MM 4 VIAS;;0.0;22.99;108.0;2025-05-09;APEL ELECTRONICA , S.L.;08830;08200;SANT BOI DE LLOBREGAT;BARCELONA;08;108;ESPAÑA;Recibo negociable a 30 días;2026-12-31 00:00:00.000;108.0;1200.0;2025-05-09;61;627.02;16439;A0;518.2;JUAN CARLOS BENITO RAMOS
2;2025;NAC;4736;5;534332011;C;995.0;2026-12-31 00:00:00.000;54;0.995;0.1774851196;82.1623;M. RECTO SMD CABLE PLANO EXP. 2,54 MM 20 VIAS PAD+;;0.0;177.49;995.0;2025-05-21;SERVITRON, S.A.;08850;08089;GAVÀ;BARCELONA;08;108;ESPAÑA;Transferencia a 30 días;2026-12-31 00:00:00.000;995.0;1000.0;2025-05-21;61;1203.95;15411;C0;995.0;JUAN CARLOS BENITO RAMOS
2;2025;NAC;5276;5;OM01500-004/000;I;13087.0;2026-04-30 00:00:00.000;57;13087.0;5480.9056931131;58.119464;AUNIDAD AUXILIAR 0774922300000;;0.0;5480.91;13087.0;2025-06-04;INDRA SISTEMAS, S.A.;28037;28079;MADRID;MADRID;28;108;ESPAÑA;Confirming a 60 días f.ent.;2026-04-30 00:00:00.000;13087.0;1.0;2025-06-04;61;22852.06;1500;C0;18886.0;JUAN CARLOS BENITO RAMOS
2;2025;NAC;5276;10;OM01500-006/001;I;5799.0;2026-04-30 00:00:00.000;57;5799.0;1946.0041735105;66.442418;Integración de sistema Demostrador Ka V2:2;;0.0;1946.0;5799.0;2025-06-04;INDRA SISTEMAS, S.A.;28037;28079;MADRID;MADRID;28;108;ESPAÑA;Confirming a 60 días f.ent.;2026-04-30 00:00:00.000;5799.0;1.0;2025-06-04;61;22852.06;1500;C0;18886.0;JUAN CARLOS BENITO RAMOS
2;2025;NAC;5734;5;BC2EHDP03P;C;260.0;2026-12-31 00:00:00.000;54;1.3;0.423924486;67.390424;BORNA M. CABLE PANEL 5,08 MM 3 VIAS;;0.0;84.78;260.0;2025-06-19;INSELET, S.A.;08221;08279;TERRASSA;BARCELONA;08;108;ESPAÑA;Recibo negociable a 30 días;2026-12-31 00:00:00.000;260.0;200.0;2025-06-19;61;314.6;16432;C0;260.0;JUAN CARLOS BENITO RAMOS
2;2025;NAC;5783;5;990411422;M;13924.0;2026-03-26 00:00:00.000;61;139.24;86.4008110163;37.948283;CONJUNTO CAJA MODULO CONTROL DESVIOS TRIFASICO;;0.0;8640.08;13924.0;2025-06-20;PRODUCTOS INDUSTRIALES VAF S.L.;28850;28148;TORREJÓN DE ARDOZ;MADRID;28;108;ESPAÑA;Transferencia a 60 días;2026-03-26 00:00:00.000;13924.0;100.0;2025-06-20;61;16848.04;2445;C0;13924.0;JUAN CARLOS BENITO RAMOS
2;2025;NAC;5982;5;68955881;C;1310.0;2026-12-31 00:00:00.000;54;2.62;0.8453817888;67.73352;ADAPTADOR RJ45 PANEL 8/8 CAT 5;;0.0;422.69;1310.0;2025-06-26;CIRCONTROL, S.A;08232;08300;VILADECAVALLS;BARCELONA;08;108;ESPAÑA;Transferencia a 60 días;2026-12-31 00:00:00.000;1310.0;500.0;2025-06-26;61;1585.1;17086;B0;1310.0;JUAN CARLOS BENITO RAMOS
2;2025;NAC;6221;5;129532811;C;366.3;2026-12-31 00:00:00.000;54;0.74;0.2637178899;64.362447;HEMBRA RECTA PCB D/F 1.27 MM  28 VIAS;;0.0;130.54;366.3;2025-07-03;SERVITRON, S.A.;08850;08089;GAVÀ;BARCELONA;08;108;ESPAÑA;Transferencia a 30 días;2026-12-31 00:00:00.000;366.3;495.0;2025-07-03;61;443.22;15411;C0;366.3;JUAN CARLOS BENITO RAMOS
2;2025;NAC;6277;5;25543181;C;405.0;2026-12-31 00:00:00.000;54;0.81;0.2836614582;64.980067;HEMBRA RECTA PCB 2,54 MM 18 VIAS;;0.0;141.83;405.0;2025-07-04;CIRCONTROL, S.A;08232;08300;VILADECAVALLS;BARCELONA;08;108;ESPAÑA;Transferencia a 60 días;2026-12-31 00:00:00.000;405.0;500.0;2025-07-04;61;490.05;17086;B0;405.0;JUAN CARLOS BENITO RAMOS
2;2025;NAC;6493;5;10828169;M;28586.88;2026-06-30 00:00:00.000;61;255.24;184.9591792205;27.535191;INPÀC 6U F-434;;0.0;20715.43;28586.88;2025-07-10;INDRA SISTEMAS, S.A.;28037;28079;MADRID;MADRID;28;108;ESPAÑA;Confirming a 60 días f.ent.;2026-06-30 00:00:00.000;28586.88;112.0;2025-07-10;61;34590.12;1500;C0;28586.88;JUAN CARLOS BENITO RAMOS
2;2025;NAC;6973;5;30828082;M;5122.88;2026-07-01 00:00:00.000;61;45.74;27.7318384842;39.370707;PANEL TRASERO INPAC 6U;10001;0.0;3105.97;5122.88;2025-07-30;INDRA SISTEMAS, S.A.;28037;28079;MADRID;MADRID;28;108;ESPAÑA;Confirming a 60 días f.ent.;2026-07-01 00:00:00.000;5122.88;112.0;2025-07-30;61;14745.93;1500;C0;12186.72;JUAN CARLOS BENITO RAMOS
2;2025;NAC;6973;10;20828129;M;4908.96;2026-07-01 00:00:00.000;61;43.83;26.4960424042;39.548158;KIT ASAS 6U INPAC;10001;0.0;2967.56;4908.96;2025-07-30;INDRA SISTEMAS, S.A.;28037;28079;MADRID;MADRID;28;108;ESPAÑA;Confirming a 60 días f.ent.;2026-07-01 00:00:00.000;4908.96;112.0;2025-07-30;61;14745.93;1500;C0;12186.72;JUAN CARLOS BENITO RAMOS
2;2025;NAC;6973;15;20828028;M;2154.88;2026-07-01 00:00:00.000;61;19.24;11.6068183305;39.673501;BISAGRA BISEL 19;10001;0.0;1299.96;2154.88;2025-07-30;INDRA SISTEMAS, S.A.;28037;28079;MADRID;MADRID;28;108;ESPAÑA;Confirming a 60 días f.ent.;2026-07-01 00:00:00.000;2154.88;112.0;2025-07-30;61;14745.93;1500;C0;12186.72;JUAN CARLOS BENITO RAMOS
2;2025;NAC;6983;5;21101707;M;142.86;2026-03-13 00:00:00.000;61;24.01;12.0042683421;50.003047;KIT EMC 6U 10UNI;;15.0;84.03;142.86;2025-07-30;INDRA SISTEMAS, S.A.;28037;28079;MADRID;MADRID;28;108;ESPAÑA;Confirming a 60 días f.ent.;2026-03-13 00:00:00.000;142.86;7.0;2025-07-30;61;172.86;1500;C0;142.86;JUAN CARLOS BENITO RAMOS
2;2025;NAC;7028;5;24560141;M;493.68;2026-06-01 00:00:00.000;61;12.1;6.054195303;49.965328;TORN.TORX 2.5X9.3 PRO 100 PCS.;;15.0;290.6;493.68;2025-07-31;INDRA SISTEMAS, S.A.;28037;28079;MADRID;MADRID;28;108;ESPAÑA;Confirming a 60 días f.ent.;2026-06-01 00:00:00.000;493.68;48.0;2025-07-31;61;3234.51;1500;C0;2673.15;JUAN CARLOS BENITO RAMOS
2;2025;NAC;7028;10;64560010;M;48.01;2026-06-01 00:00:00.000;61;7.06;3.5343534807;49.938336;DIVISION 6U PRO.;;15.0;28.27;48.01;2025-07-31;INDRA SISTEMAS, S.A.;28037;28079;MADRID;MADRID;28;108;ESPAÑA;Confirming a 60 días f.ent.;2026-06-01 00:00:00.000;48.01;8.0;2025-07-31;61;3234.51;1500;C0;2673.15;JUAN CARLOS BENITO RAMOS
2;2025;NAC;7028;15;64568005;M;20.47;2026-06-01 00:00:00.000;61;0.86;0.4317991842;49.790793;GUIA 160mm EUROPAC PRO;;15.0;12.09;20.47;2025-07-31;INDRA SISTEMAS, S.A.;28037;28079;MADRID;MADRID;28;108;ESPAÑA;Confirming a 60 días f.ent.;2026-06-01 00:00:00.000;20.47;28.0;2025-07-31;61;3234.51;1500;C0;2673.15;JUAN CARLOS BENITO RAMOS
2;2025;NAC;7028;20;64568232;M;10.23;2026-06-01 00:00:00.000;61;0.86;0.431403;49.83686;POLARIZADOR GUIA TARJ.SUP;;15.0;6.04;10.23;2025-07-31;INDRA SISTEMAS, S.A.;28037;28079;MADRID;MADRID;28;108;ESPAÑA;Confirming a 60 días f.ent.;2026-06-01 00:00:00.000;10.23;14.0;2025-07-31;61;3234.51;1500;C0;2673.15;JUAN CARLOS BENITO RAMOS
2;2025;NAC;7028;25;64568234;M;10.0;2026-06-01 00:00:00.000;61;0.84;0.4176032574;50.285327;POLARIZADOR GUIA TARJ.INF.;;15.0;5.85;10.0;2025-07-31;INDRA SISTEMAS, S.A.;28037;28079;MADRID;MADRID;28;108;ESPAÑA;Confirming a 60 días f.ent.;2026-06-01 00:00:00.000;10.0;14.0;2025-07-31;61;3234.51;1500;C0;2673.15;JUAN CARLOS BENITO RAMOS
2;2025;NAC;7028;30;21100464;M;100.37;2026-06-01 00:00:00.000;61;14.76;7.392469467;49.915519;RETENEDOR TORNILLO GRIS  x 100 un.;;15.0;59.14;100.37;2025-07-31;INDRA SISTEMAS, S.A.;28037;28079;MADRID;MADRID;28;108;ESPAÑA;Confirming a 60 días f.ent.;2026-06-01 00:00:00.000;100.37;8.0;2025-07-31;61;3234.51;1500;C0;2673.15;JUAN CARLOS BENITO RAMOS
